357;6;M;46;5;46S2;2;86;2023-05-17
182;6;M;30;5;30S2;2;86;2023-06-28
62;3;T;38;6;38S1;3;90;2023-05-16
203;6;M;46;5;46S2;2;88;2023-05-22
50;12;M;62;3;62S2;2;80;2023-03-08
211;6;T;22;5;22S1;3;88;2023-05-26
602;3;N;38;6;38S2;3;92;2023-04-03
585;3;T;30;5;30S2;2;92;2023-04-20
585;3;T;22;5;22S2;2;92;2023-06-08
357;6;M;62;3;62S2;2;86;2023-06-21
602;3;N;14;6;14S2;3;92;2023-05-01
602;3;N;46;5;46S1;3;92;2023-06-12
602;3;N;14;6;14S1;3;92;2023-05-08
211;6;T;22;5;22S2;2;88;2023-05-05
602;3;N;38;6;38S1;3;92;2023-02-20
62;3;T;38;6;38S2;3;90;2023-04-25
602;3;N;54;4;54S1;2;92;2023-03-13
602;3;N;54;4;54S2;2;92;2023-03-06
357;6;M;46;5;46S1;3;86;2023-06-28
50;12;M;62;3;62S1;1;80;2023-06-21
357;6;M;62;3;62S1;1;86;2023-04-26
182;6;M;30;5;30S1;3;86;2023-04-05
203;6;M;46;5;46S1;3;88;2023-05-29
602;3;N;6;6;6S1;3;92;2023-04-17
585;3;T;22;5;22S1;3;92;2023-05-04
602;3;N;6;6;6S2;3;92;2023-04-24
292;12;T;38;6;38S2;3;82;2023-04-18
585;3;T;30;5;30S1;3;92;2023-03-30
602;3;N;46;5;46S2;2;92;2023-05-15
292;12;T;38;6;38S1;3;82;2023-05-09
292;12;T;6;6;6S0;6;82;2023-06-06
292;12;T;6;6;6S0;6;82;2023-05-02
315;12;T;6;6;6S0;6;82;2023-04-18
292;12;T;6;6;6S0;6;82;2023-05-30
315;12;T;6;6;6S0;6;82;2023-04-04
292;12;T;6;6;6S0;6;82;2023-07-04
292;12;T;6;6;6S0;6;82;2023-03-28
315;12;T;6;6;6S0;6;82;2023-06-20
315;12;T;6;6;6S0;6;82;2023-05-16
315;12;T;6;6;6S0;6;82;2023-06-27
235;999;T;38;6;38S0;6;97;2023-05-01
235;999;T;38;6;38S0;6;97;2023-06-12
235;999;T;38;6;38S0;6;97;2023-05-22
235;999;T;38;6;38S0;6;97;2023-03-20
235;999;T;38;6;38S0;6;97;2023-05-08
235;999;T;38;6;38S0;6;97;2023-04-24
235;999;T;38;6;38S0;6;97;2023-03-27
235;999;T;38;6;38S0;6;97;2023-04-03
235;999;T;38;6;38S0;6;97;2023-06-05
235;999;T;38;6;38S0;6;97;2023-04-17
235;999;T;38;6;38S0;6;97;2023-05-15
235;999;T;38;6;38S0;6;97;2023-04-10
235;999;T;38;6;38S0;6;97;2023-05-29
603;999;N;62;3;62S0;3;96;2023-04-28
603;999;N;62;3;62S0;3;96;2023-05-12
332;999;M;62;3;62S0;3;96;2023-05-05
332;999;M;62;3;62S0;3;96;2023-04-21
603;999;N;62;3;62S0;3;96;2023-05-19
332;999;M;62;3;62S0;3;96;2023-03-24
332;999;M;62;3;62S0;3;96;2023-03-17
603;999;N;62;3;62S0;3;96;2023-06-02
332;999;M;62;3;62S0;3;96;2023-05-26
603;999;N;62;3;62S0;3;96;2023-03-03
332;999;M;62;3;62S0;3;96;2023-05-12
332;999;M;62;3;62S0;3;96;2023-03-03
603;999;N;62;3;62S0;3;96;2023-06-09
603;999;N;62;3;62S0;3;96;2023-04-21
332;999;M;62;3;62S0;3;96;2023-05-19
603;999;N;62;3;62S0;3;96;2023-03-17
603;999;N;62;3;62S0;3;96;2023-03-10
603;999;N;62;3;62S0;3;96;2023-03-31
603;999;N;62;3;62S0;3;96;2023-05-26
