C12;4;T;G4;5;G4S1;3;M7;2023-02-23
C2;4;T;G3;6;G3S2;3;M7;2023-06-08
C12;4;T;G2;5;G2S2;2;M7;2023-03-30
C2;4;T;G2;5;G2S1;3;M7;2023-03-23
C12;4;T;G3;6;G3S2;3;M7;2023-06-01
C2;4;T;G1;5;G1S2;2;M7;2023-06-01
C17;5;M;G3;6;G3S1;3;M2;2023-03-29
C2;4;T;G4;5;G4S1;3;M7;2023-03-16
C12;4;T;G1;5;G1S1;3;M7;2023-06-15
C5;5;M;G3;6;G3S1;3;M2;2023-05-16
C2;4;T;G1;5;G1S1;3;M7;2023-04-27
C5;5;M;G3;6;G3S2;3;M2;2023-05-02
C2;4;T;G4;5;G4S2;2;M7;2023-02-23
C2;4;T;G2;5;G2S2;2;M7;2023-05-25
C12;4;T;G4;5;G4S2;2;M7;2023-03-16
C12;4;T;G1;5;G1S2;2;M7;2023-04-20
C3;5;M;G3;6;G3S2;3;M2;2023-04-04
C12;4;T;G2;5;G2S1;3;M7;2023-05-11
C2;4;T;G3;6;G3S1;3;M7;2023-05-11
C12;4;T;G3;6;G3S1;3;M7;2023-04-06
C3;5;M;G3;6;G3S1;3;M2;2023-03-28
C17;5;M;G3;6;G3S2;3;M2;2023-04-05
C8;999;T;G4;5;G4S0;5;M6;2023-04-03
C8;999;T;G4;5;G4S0;5;M6;2023-03-27
C16;999;M;G3;6;G3S0;6;M1;2023-03-23
C16;999;M;G3;6;G3S0;6;M1;2023-03-16
C16;999;M;G3;6;G3S0;6;M1;2023-03-02
C16;999;M;G3;6;G3S0;6;M1;2023-03-30
C16;999;M;G3;6;G3S0;6;M1;2023-02-23
C16;999;M;G3;6;G3S0;6;M1;2023-03-09
C8;999;T;G6;4;G6S0;4;M6;2023-06-19
C8;999;T;G6;4;G6S0;4;M6;2023-06-26
C13;999;M;G4;5;G4S0;5;M4;2023-02-27
C13;999;M;G4;5;G4S0;5;M4;2023-03-20
C13;999;M;G4;5;G4S0;5;M4;2023-03-06
C13;999;M;G4;5;G4S0;5;M4;2023-03-13
C13;999;M;G4;5;G4S0;5;M4;2023-04-10
C13;999;M;G4;5;G4S0;5;M4;2023-02-20
C13;999;M;G4;5;G4S0;5;M4;2023-04-03
C13;999;M;G4;5;G4S0;5;M4;2023-03-27
C15;10;M;G2;5;G2S0;5;M5;2023-04-26
C14;10;M;G2;5;G2S0;5;M5;2023-03-15
C15;10;M;G2;5;G2S0;5;M5;2023-03-08
C15;10;M;G2;5;G2S0;5;M5;2023-02-22
C15;10;M;G2;5;G2S0;5;M5;2023-04-05
C14;10;M;G2;5;G2S0;5;M5;2023-03-22
C14;10;M;G2;5;G2S0;5;M5;2023-04-12
C14;10;M;G2;5;G2S0;5;M5;2023-04-19
C15;10;M;G2;5;G2S0;5;M5;2023-03-29
C15;10;M;G2;5;G2S0;5;M5;2023-03-01
C7;999;T;G4;5;G4S0;5;M8;2023-05-02
C7;999;T;G4;5;G4S0;5;M8;2023-02-21
C7;999;T;G4;5;G4S0;5;M8;2023-03-14
C7;999;T;G4;5;G4S0;5;M8;2023-04-11
C7;999;T;G4;5;G4S0;5;M8;2023-04-04
C7;999;T;G4;5;G4S0;5;M8;2023-03-07
C7;999;T;G4;5;G4S0;5;M8;2023-04-25
C7;999;T;G4;5;G4S0;5;M8;2023-03-28
C7;999;T;G4;5;G4S0;5;M8;2023-03-21
