C19;6;T;G6;4;G6S0;4;M6;2023-03-20
C6;6;M;G6;4;G6S1;2;M6;2023-03-23
C20;6;M;G6;4;G6S0;4;M6;2023-04-24
C19;6;T;G6;4;G6S1;2;M6;2023-02-20
C6;6;M;G6;4;G6S1;2;M6;2023-03-16
C19;6;T;G6;4;G6S1;2;M6;2023-04-10
C19;6;T;G6;4;G6S1;2;M6;2023-03-13
C6;6;M;G6;4;G6S2;2;M6;2023-03-09
C6;6;M;G6;4;G6S2;2;M6;2023-02-23
C19;6;T;G6;4;G6S2;2;M6;2023-07-03
C19;6;T;G6;4;G6S2;2;M6;2023-02-27
C19;6;T;G6;4;G6S2;2;M6;2023-03-06
C9;12;M;G7;5;G7S0;5;M2;2023-03-06
C9;12;M;G7;5;G7S0;5;M2;2023-03-13
C22;12;T;G7;5;G7S1;3;M2;2023-05-01
C22;12;T;G7;5;G7S0;5;M2;2023-02-20
C22;12;T;G7;5;G7S0;5;M2;2023-03-13
C22;12;T;G7;5;G7S0;5;M2;2023-06-05
C9;12;M;G7;5;G7S1;3;M2;2023-04-24
C9;12;M;G7;5;G7S1;3;M2;2023-04-17
C9;12;M;G7;5;G7S0;5;M2;2023-04-10
C22;12;T;G7;5;G7S0;5;M2;2023-04-24
C22;12;T;G7;5;G7S2;2;M2;2023-04-03
C9;12;M;G7;5;G7S2;2;M2;2023-05-15
C9;12;M;G7;5;G7S2;2;M2;2023-02-20
C27;6;T;G5;4;G5S1;2;M4;2023-04-18
C7;6;T;G5;4;G5S0;4;M4;2023-06-14
C27;6;T;G5;4;G5S0;4;M4;2023-03-21
C7;6;T;G5;4;G5S1;2;M4;2023-05-31
C27;6;T;G5;4;G5S0;4;M4;2023-05-30
C27;6;T;G5;4;G5S2;2;M4;2023-04-25
C7;6;T;G5;4;G5S2;2;M4;2023-06-07
C2;999;M;G8;5;G8S0;5;M9;2023-03-03
C1;999;M;G8;5;G8S0;5;M9;2023-03-08
C2;999;M;G8;5;G8S0;5;M9;2023-03-10
C2;999;M;G8;5;G8S0;5;M9;2023-03-24
C3;999;M;G8;5;G8S0;5;M9;2023-03-07
C1;999;M;G8;5;G8S0;5;M9;2023-03-29
C21;7;T;G4;4;G4S0;4;M5;2023-03-17
C15;6;T;G4;4;G4S0;4;M5;2023-03-31
C16;6;T;G4;4;G4S0;4;M5;2023-03-24
C14;12;T;G7;5;G7S0;5;M1;2023-05-24
C8;11;M;G7;5;G7S1;3;M1;2023-03-27
C11;12;T;G7;5;G7S0;5;M1;2023-05-29
C14;12;T;G7;5;G7S0;5;M1;2023-05-10
C14;12;T;G7;5;G7S0;5;M1;2023-04-12
C11;12;T;G7;5;G7S0;5;M1;2023-04-17
C14;12;T;G7;5;G7S0;5;M1;2023-04-19
C14;12;T;G7;5;G7S0;5;M1;2023-04-05
C10;12;M;G7;5;G7S0;5;M1;2023-05-08
C11;12;T;G7;5;G7S1;3;M1;2023-03-27
C14;12;T;G7;5;G7S1;3;M1;2023-03-29
C8;11;M;G7;5;G7S2;2;M1;2023-03-20
C14;12;T;G7;5;G7S2;2;M1;2023-03-08
C11;12;T;G7;5;G7S2;2;M1;2023-05-08
C15;6;T;G2;4;G2S0;4;M5;2023-03-03
C21;7;T;G2;4;G2S0;4;M5;2023-02-24
C16;6;T;G2;4;G2S0;4;M5;2023-03-10
C9;12;M;G6;4;G6S0;4;M2;2023-06-19
C9;12;M;G6;4;G6S0;4;M2;2023-05-29
C9;12;M;G6;4;G6S0;4;M2;2023-05-15
C9;12;M;G6;4;G6S0;4;M2;2023-05-08
C22;12;T;G6;4;G6S1;2;M2;2023-05-08
C22;12;T;G6;4;G6S0;4;M2;2023-03-27
C9;12;M;G6;4;G6S1;2;M2;2023-05-22
C22;12;T;G6;4;G6S1;2;M2;2023-05-15
C9;12;M;G6;4;G6S0;4;M2;2023-05-01
C9;12;M;G6;4;G6S0;4;M2;2023-02-20
C22;12;T;G6;4;G6S2;2;M2;2023-04-10
C9;12;M;G6;4;G6S2;2;M2;2023-04-17
C22;12;T;G6;4;G6S2;2;M2;2023-02-20
C22;12;T;G8;5;G8S0;5;M2;2023-05-08
C9;12;M;G8;5;G8S0;5;M2;2023-04-03
C22;12;T;G8;5;G8S0;5;M2;2023-04-10
C22;12;T;G8;5;G8S1;2;M2;2023-04-24
C9;12;M;G8;5;G8S0;5;M2;2023-05-29
C22;12;T;G8;5;G8S0;5;M2;2023-05-22
C22;12;T;G8;5;G8S0;5;M2;2023-03-06
C22;12;T;G8;5;G8S0;5;M2;2023-05-15
C22;12;T;G8;5;G8S0;5;M2;2023-04-03
C22;12;T;G8;5;G8S1;2;M2;2023-04-17
C22;12;T;G8;5;G8S2;3;M2;2023-03-27
C22;12;T;G8;5;G8S2;3;M2;2023-05-01
C5;12;M;G7;5;G7S0;5;M3;2023-06-05
C5;12;M;G7;5;G7S1;3;M3;2023-05-01
C24;6;T;G7;5;G7S0;5;M3;2023-04-18
C24;6;T;G7;5;G7S0;5;M3;2023-05-23
C5;12;M;G7;5;G7S1;3;M3;2023-05-15
C23;6;T;G7;5;G7S1;3;M3;2023-04-25
C24;6;T;G7;5;G7S0;5;M3;2023-03-14
C24;6;T;G7;5;G7S1;3;M3;2023-05-02
C24;6;T;G7;5;G7S0;5;M3;2023-02-21
C24;6;T;G7;5;G7S0;5;M3;2023-05-09
C24;6;T;G7;5;G7S2;2;M3;2023-05-16
C5;12;M;G7;5;G7S2;2;M3;2023-03-27
