82;6;M;13;4;13S2;2;70;2023-05-04
82;6;M;13;4;13S1;2;70;2023-05-11
313;6;T;21;5;21S1;3;64;2023-04-04
313;6;T;21;5;21S2;2;64;2023-03-28
164;12;T;13;4;13S0;4;60;2023-05-15
181;12;T;13;4;13S0;4;60;2023-07-05
181;12;T;13;4;13S0;4;60;2023-04-12
164;12;T;13;4;13S0;4;60;2023-07-03
181;12;T;13;4;13S0;4;60;2023-06-07
164;12;T;13;4;13S0;4;60;2023-05-08
164;12;T;13;4;13S0;4;60;2023-06-12
181;12;T;13;4;13S0;4;60;2023-06-14
163;12;M;13;4;13S0;4;60;2023-05-22
164;12;T;13;4;13S0;4;60;2023-04-24
160;11;M;13;4;13S0;4;60;2023-05-08
383;999;M;53;5;53S0;5;77;2023-03-28
383;999;M;53;5;53S0;5;77;2023-06-27
383;999;M;53;5;53S0;5;77;2023-06-13
383;999;M;53;5;53S0;5;77;2023-05-30
383;999;M;53;5;53S0;5;77;2023-03-21
383;999;M;53;5;53S0;5;77;2023-05-23
383;999;M;53;5;53S0;5;77;2023-05-09
383;999;M;53;5;53S0;5;77;2023-04-04
383;999;M;53;5;53S0;5;77;2023-05-02
383;999;M;53;5;53S0;5;77;2023-04-25
383;999;M;53;5;53S0;5;77;2023-05-16
383;999;M;53;5;53S0;5;77;2023-06-20
46;21;M;37;4;37S0;4;74;2023-05-17
190;6;T;37;4;37S0;4;74;2023-04-19
167;6;M;37;4;37S0;4;74;2023-04-26
46;21;M;37;4;37S0;4;74;2023-03-08
190;6;T;37;4;37S0;4;74;2023-04-05
46;21;M;37;4;37S0;4;74;2023-04-19
189;6;M;37;4;37S0;4;74;2023-05-10
170;6;T;37;4;37S0;4;74;2023-05-10
49;12;M;61;5;61S0;5;64;2023-03-06
49;12;M;61;5;61S0;5;64;2023-02-27
278;6;T;61;5;61S0;5;64;2023-02-28
49;12;M;61;5;61S0;5;64;2023-05-08
49;12;M;61;5;61S0;5;64;2023-03-13
313;6;T;61;5;61S0;5;64;2023-03-14
49;12;M;61;5;61S0;5;64;2023-05-15
49;12;M;61;5;61S0;5;64;2023-02-20
278;6;T;61;5;61S0;5;64;2023-03-28
278;6;T;61;5;61S0;5;64;2023-03-07
362;6;T;53;5;53S0;5;66;2023-06-20
362;6;T;53;5;53S0;5;66;2023-07-04
141;6;T;53;5;53S0;5;66;2023-06-14
362;6;T;53;5;53S0;5;66;2023-05-09
141;6;T;53;5;53S0;5;66;2023-04-19
46;21;M;13;4;13S0;4;74;2023-05-03
46;21;M;13;4;13S0;4;74;2023-06-14
189;6;M;13;4;13S0;4;74;2023-05-17
189;6;M;13;4;13S0;4;74;2023-05-31
167;6;M;13;4;13S0;4;74;2023-06-21
170;6;T;13;4;13S0;4;74;2023-04-05
46;21;M;13;4;13S0;4;74;2023-06-07
190;6;T;13;4;13S0;4;74;2023-06-21
161;12;M;37;4;37S0;4;62;2023-05-29
230;12;T;37;4;37S0;4;62;2023-05-01
161;12;M;37;4;37S0;4;62;2023-03-06
161;12;M;37;4;37S0;4;62;2023-05-08
230;12;T;37;4;37S0;4;62;2023-07-03
230;12;T;37;4;37S0;4;62;2023-03-27
230;12;T;37;4;37S0;4;62;2023-05-22
230;12;T;37;4;37S0;4;62;2023-04-10
230;12;T;37;4;37S0;4;62;2023-05-15
161;12;M;37;4;37S0;4;62;2023-05-15
7;999;M;45;4;45S0;4;76;2023-05-17
8;999;M;45;4;45S0;4;76;2023-05-19
8;999;M;45;4;45S0;4;76;2023-05-12
9;999;M;45;4;45S0;4;76;2023-05-02
8;999;M;45;4;45S0;4;76;2023-04-14
8;999;M;45;4;45S0;4;76;2023-05-05
163;12;M;61;5;61S0;5;60;2023-05-01
163;12;M;61;5;61S0;5;60;2023-03-20
163;12;M;61;5;61S0;5;60;2023-04-10
164;12;T;61;5;61S0;5;60;2023-02-27
164;12;T;61;5;61S0;5;60;2023-03-20
181;12;T;61;5;61S0;5;60;2023-03-29
181;12;T;61;5;61S0;5;60;2023-04-19
164;12;T;61;5;61S0;5;60;2023-03-27
164;12;T;61;5;61S0;5;60;2023-05-01
160;11;M;61;5;61S0;5;60;2023-03-27
163;12;M;61;5;61S0;5;60;2023-04-24
230;12;T;13;4;13S0;4;62;2023-05-22
230;12;T;13;4;13S0;4;62;2023-06-05
230;12;T;13;4;13S0;4;62;2023-05-01
161;12;M;13;4;13S0;4;62;2023-07-03
230;12;T;13;4;13S0;4;62;2023-06-19
230;12;T;13;4;13S0;4;62;2023-05-29
161;12;M;13;4;13S0;4;62;2023-05-29
161;12;M;13;4;13S0;4;62;2023-05-15
230;12;T;13;4;13S0;4;62;2023-06-26
161;12;M;13;4;13S0;4;62;2023-06-12
383;999;M;45;4;45S0;4;77;2023-07-04
383;999;M;45;4;45S0;4;77;2023-06-20
383;999;M;45;4;45S0;4;77;2023-05-23
383;999;M;45;4;45S0;4;77;2023-04-11
383;999;M;45;4;45S0;4;77;2023-05-30
383;999;M;45;4;45S0;4;77;2023-06-06
383;999;M;45;4;45S0;4;77;2023-05-09
383;999;M;45;4;45S0;4;77;2023-04-18
383;999;M;45;4;45S0;4;77;2023-06-27
383;999;M;45;4;45S0;4;77;2023-04-25
383;999;M;45;4;45S0;4;77;2023-05-16
383;999;M;45;4;45S0;4;77;2023-06-13
160;11;M;5;5;5S0;5;60;2023-03-27
181;12;T;5;5;5S0;5;60;2023-04-26
164;12;T;5;5;5S0;5;60;2023-04-10
164;12;T;5;5;5S0;5;60;2023-04-03
181;12;T;5;5;5S0;5;60;2023-05-03
164;12;T;5;5;5S0;5;60;2023-05-22
160;11;M;5;5;5S0;5;60;2023-05-01
181;12;T;5;5;5S0;5;60;2023-05-24
164;12;T;5;5;5S0;5;60;2023-05-15
163;12;M;5;5;5S0;5;60;2023-04-03
164;12;T;5;5;5S0;5;60;2023-04-17
190;6;T;61;5;61S0;5;74;2023-03-08
46;21;M;61;5;61S0;5;74;2023-03-29
46;21;M;61;5;61S0;5;74;2023-04-19
167;6;M;61;5;61S0;5;74;2023-04-12
170;6;T;61;5;61S0;5;74;2023-04-12
46;21;M;61;5;61S0;5;74;2023-05-03
189;6;M;61;5;61S0;5;74;2023-03-08
189;6;M;61;5;61S0;5;74;2023-04-05
362;6;T;45;4;45S0;4;66;2023-04-11
141;6;T;45;4;45S0;4;66;2023-05-10
362;6;T;45;4;45S0;4;66;2023-05-02
362;6;T;45;4;45S0;4;66;2023-04-25
362;6;T;45;4;45S0;4;66;2023-05-16
82;6;M;21;5;21S0;5;70;2023-02-23
192;6;T;21;5;21S0;5;70;2023-03-20
82;6;M;21;5;21S0;5;70;2023-03-02
82;6;M;21;5;21S0;5;70;2023-03-09
195;6;M;21;5;21S0;5;70;2023-03-20
82;6;M;21;5;21S0;5;70;2023-03-16
192;6;T;21;5;21S0;5;70;2023-04-24
161;12;M;61;5;61S0;5;62;2023-06-26
230;12;T;61;5;61S0;5;62;2023-05-08
230;12;T;61;5;61S0;5;62;2023-06-12
230;12;T;61;5;61S0;5;62;2023-02-20
230;12;T;61;5;61S0;5;62;2023-04-17
230;12;T;61;5;61S0;5;62;2023-04-24
230;12;T;61;5;61S0;5;62;2023-03-06
161;12;M;61;5;61S0;5;62;2023-04-03
230;12;T;61;5;61S0;5;62;2023-05-29
230;12;T;61;5;61S0;5;62;2023-04-03
49;12;M;21;5;21S0;5;64;2023-04-24
313;6;T;21;5;21S0;5;64;2023-05-02
313;6;T;21;5;21S0;5;64;2023-05-16
49;12;M;21;5;21S0;5;64;2023-05-15
49;12;M;21;5;21S0;5;64;2023-02-20
49;12;M;21;5;21S0;5;64;2023-03-27
278;6;T;21;5;21S0;5;64;2023-02-21
313;6;T;21;5;21S0;5;64;2023-05-09
313;6;T;21;5;21S0;5;64;2023-02-28
336;999;N;29;4;29S0;4;72;2023-03-16
336;999;N;29;4;29S0;4;72;2023-03-23
337;999;N;29;4;29S0;4;72;2023-03-09
337;999;N;29;4;29S0;4;72;2023-03-30
336;999;N;29;4;29S0;4;72;2023-03-02
188;6;T;53;5;53S0;5;68;2023-03-17
185;6;T;53;5;53S0;5;68;2023-04-07
214;7;T;53;5;53S0;5;68;2023-05-19
9;999;M;29;4;29S0;4;76;2023-04-11
8;999;M;29;4;29S0;4;76;2023-03-24
8;999;M;29;4;29S0;4;76;2023-04-07
7;999;M;29;4;29S0;4;76;2023-03-08
9;999;M;29;4;29S0;4;76;2023-02-28
7;999;M;29;4;29S0;4;76;2023-03-01
160;11;M;21;5;21S0;5;60;2023-04-17
181;12;T;21;5;21S0;5;60;2023-03-22
181;12;T;21;5;21S0;5;60;2023-05-17
160;11;M;21;5;21S0;5;60;2023-05-22
164;12;T;21;5;21S0;5;60;2023-05-08
160;11;M;21;5;21S0;5;60;2023-04-10
160;11;M;21;5;21S0;5;60;2023-04-03
164;12;T;21;5;21S0;5;60;2023-03-27
163;12;M;21;5;21S0;5;60;2023-03-13
164;12;T;21;5;21S0;5;60;2023-04-10
181;12;T;21;5;21S0;5;60;2023-04-05
336;999;N;37;4;37S0;4;72;2023-03-23
336;999;N;37;4;37S0;4;72;2023-03-16
337;999;N;37;4;37S0;4;72;2023-03-30
336;999;N;37;4;37S0;4;72;2023-03-09
336;999;N;37;4;37S0;4;72;2023-04-13
383;999;M;29;4;29S0;4;77;2023-06-06
383;999;M;29;4;29S0;4;77;2023-03-28
383;999;M;29;4;29S0;4;77;2023-05-16
383;999;M;29;4;29S0;4;77;2023-05-30
383;999;M;29;4;29S0;4;77;2023-03-21
383;999;M;29;4;29S0;4;77;2023-05-23
383;999;M;29;4;29S0;4;77;2023-05-09
383;999;M;29;4;29S0;4;77;2023-03-14
383;999;M;29;4;29S0;4;77;2023-05-02
383;999;M;29;4;29S0;4;77;2023-04-04
383;999;M;29;4;29S0;4;77;2023-04-18
383;999;M;29;4;29S0;4;77;2023-04-25
337;999;N;13;4;13S0;4;72;2023-04-13
337;999;N;13;4;13S0;4;72;2023-04-27
337;999;N;13;4;13S0;4;72;2023-05-18
336;999;N;13;4;13S0;4;72;2023-04-06
336;999;N;13;4;13S0;4;72;2023-05-11
188;6;T;45;4;45S0;4;68;2023-07-14
214;7;T;45;4;45S0;4;68;2023-06-16
185;6;T;45;4;45S0;4;68;2023-07-07
170;6;T;21;5;21S0;5;74;2023-04-26
46;21;M;21;5;21S0;5;74;2023-04-19
46;21;M;21;5;21S0;5;74;2023-04-12
189;6;M;21;5;21S0;5;74;2023-03-22
46;21;M;21;5;21S0;5;74;2023-04-26
167;6;M;21;5;21S0;5;74;2023-05-17
190;6;T;21;5;21S0;5;74;2023-03-15
46;21;M;21;5;21S0;5;74;2023-05-10
362;6;T;29;4;29S0;4;66;2023-03-28
141;6;T;29;4;29S0;4;66;2023-05-24
362;6;T;29;4;29S0;4;66;2023-03-07
141;6;T;29;4;29S0;4;66;2023-05-03
362;6;T;29;4;29S0;4;66;2023-03-14
192;6;T;61;5;61S0;5;70;2023-05-15
192;6;T;61;5;61S0;5;70;2023-03-13
192;6;T;61;5;61S0;5;70;2023-06-26
192;6;T;61;5;61S0;5;70;2023-06-19
82;6;M;61;5;61S0;5;70;2023-03-30
195;6;M;61;5;61S0;5;70;2023-04-17
192;6;T;61;5;61S0;5;70;2023-06-05
9;999;M;53;5;53S0;5;76;2023-04-11
8;999;M;53;5;53S0;5;76;2023-03-10
9;999;M;53;5;53S0;5;76;2023-03-07
7;999;M;53;5;53S0;5;76;2023-03-08
9;999;M;53;5;53S0;5;76;2023-02-28
8;999;M;53;5;53S0;5;76;2023-03-17
383;999;M;37;4;37S0;4;77;2023-05-16
383;999;M;37;4;37S0;4;77;2023-05-30
383;999;M;37;4;37S0;4;77;2023-04-11
383;999;M;37;4;37S0;4;77;2023-06-20
383;999;M;37;4;37S0;4;77;2023-05-23
383;999;M;37;4;37S0;4;77;2023-04-04
383;999;M;37;4;37S0;4;77;2023-05-09
383;999;M;37;4;37S0;4;77;2023-05-02
383;999;M;37;4;37S0;4;77;2023-06-13
383;999;M;37;4;37S0;4;77;2023-04-18
383;999;M;37;4;37S0;4;77;2023-04-25
383;999;M;37;4;37S0;4;77;2023-06-06
82;6;M;5;5;5S0;5;70;2023-06-01
192;6;T;5;5;5S0;5;70;2023-05-29
195;6;M;5;5;5S0;5;70;2023-05-29
82;6;M;5;5;5S0;5;70;2023-06-08
82;6;M;5;5;5S0;5;70;2023-05-25
82;6;M;5;5;5S0;5;70;2023-06-15
82;6;M;5;5;5S0;5;70;2023-04-27
230;12;T;21;5;21S0;5;62;2023-03-06
161;12;M;21;5;21S0;5;62;2023-03-06
230;12;T;21;5;21S0;5;62;2023-05-15
161;12;M;21;5;21S0;5;62;2023-05-08
230;12;T;21;5;21S0;5;62;2023-03-13
230;12;T;21;5;21S0;5;62;2023-02-27
161;12;M;21;5;21S0;5;62;2023-02-27
161;12;M;21;5;21S0;5;62;2023-05-01
230;12;T;21;5;21S0;5;62;2023-02-20
230;12;T;21;5;21S0;5;62;2023-04-17
383;999;M;13;4;13S0;4;77;2023-04-11
383;999;M;13;4;13S0;4;77;2023-05-30
383;999;M;13;4;13S0;4;77;2023-06-06
383;999;M;13;4;13S0;4;77;2023-05-09
383;999;M;13;4;13S0;4;77;2023-04-18
383;999;M;13;4;13S0;4;77;2023-06-27
383;999;M;13;4;13S0;4;77;2023-04-25
383;999;M;13;4;13S0;4;77;2023-05-16
383;999;M;13;4;13S0;4;77;2023-06-13
383;999;M;13;4;13S0;4;77;2023-06-20
383;999;M;13;4;13S0;4;77;2023-05-23
383;999;M;13;4;13S0;4;77;2023-04-04
362;6;T;37;4;37S0;4;66;2023-03-21
141;6;T;37;4;37S0;4;66;2023-06-28
362;6;T;37;4;37S0;4;66;2023-07-11
362;6;T;37;4;37S0;4;66;2023-06-13
362;6;T;37;4;37S0;4;66;2023-06-27
313;6;T;5;5;5S0;5;64;2023-07-11
278;6;T;5;5;5S0;5;64;2023-06-13
49;12;M;5;5;5S0;5;64;2023-06-12
313;6;T;5;5;5S0;5;64;2023-07-04
49;12;M;5;5;5S0;5;64;2023-07-10
278;6;T;5;5;5S0;5;64;2023-05-16
313;6;T;5;5;5S0;5;64;2023-05-30
313;6;T;5;5;5S0;5;64;2023-06-06
49;12;M;5;5;5S0;5;64;2023-07-03
278;6;T;5;5;5S0;5;64;2023-06-20
337;999;N;61;5;61S0;5;72;2023-03-09
336;999;N;61;5;61S0;5;72;2023-03-16
336;999;N;61;5;61S0;5;72;2023-02-23
336;999;N;61;5;61S0;5;72;2023-03-30
337;999;N;61;5;61S0;5;72;2023-03-23
362;6;T;13;4;13S0;4;66;2023-05-30
141;6;T;13;4;13S0;4;66;2023-05-17
141;6;T;13;4;13S0;4;66;2023-05-31
362;6;T;13;4;13S0;4;66;2023-04-04
141;6;T;13;4;13S0;4;66;2023-04-26
383;999;M;61;5;61S0;5;77;2023-06-06
383;999;M;61;5;61S0;5;77;2023-04-04
383;999;M;61;5;61S0;5;77;2023-03-14
383;999;M;61;5;61S0;5;77;2023-05-02
383;999;M;61;5;61S0;5;77;2023-04-18
383;999;M;61;5;61S0;5;77;2023-04-25
383;999;M;61;5;61S0;5;77;2023-05-16
383;999;M;61;5;61S0;5;77;2023-05-30
383;999;M;61;5;61S0;5;77;2023-04-11
383;999;M;61;5;61S0;5;77;2023-05-23
383;999;M;61;5;61S0;5;77;2023-05-09
383;999;M;61;5;61S0;5;77;2023-03-28
185;6;T;29;4;29S0;4;68;2023-03-17
214;7;T;29;4;29S0;4;68;2023-04-14
188;6;T;29;4;29S0;4;68;2023-03-03
141;6;T;61;5;61S0;5;66;2023-03-22
141;6;T;61;5;61S0;5;66;2023-03-15
362;6;T;61;5;61S0;5;66;2023-02-21
362;6;T;61;5;61S0;5;66;2023-06-06
141;6;T;61;5;61S0;5;66;2023-04-05
46;21;M;5;5;5S0;5;74;2023-04-05
46;21;M;5;5;5S0;5;74;2023-05-24
46;21;M;5;5;5S0;5;74;2023-04-19
190;6;T;5;5;5S0;5;74;2023-05-31
46;21;M;5;5;5S0;5;74;2023-05-31
170;6;T;5;5;5S0;5;74;2023-05-17
189;6;M;5;5;5S0;5;74;2023-05-03
190;6;T;5;5;5S0;5;74;2023-04-12
167;6;M;5;5;5S0;5;74;2023-03-29
214;7;T;37;4;37S0;4;68;2023-03-31
185;6;T;37;4;37S0;4;68;2023-04-14
188;6;T;37;4;37S0;4;68;2023-03-24
161;12;M;5;5;5S0;5;62;2023-06-19
161;12;M;5;5;5S0;5;62;2023-04-17
161;12;M;5;5;5S0;5;62;2023-04-24
161;12;M;5;5;5S0;5;62;2023-06-05
230;12;T;5;5;5S0;5;62;2023-04-24
161;12;M;5;5;5S0;5;62;2023-06-26
230;12;T;5;5;5S0;5;62;2023-07-03
161;12;M;5;5;5S0;5;62;2023-05-22
161;12;M;5;5;5S0;5;62;2023-04-10
230;12;T;5;5;5S0;5;62;2023-06-12
336;999;N;21;5;21S0;5;72;2023-03-02
336;999;N;21;5;21S0;5;72;2023-03-30
337;999;N;21;5;21S0;5;72;2023-03-23
337;999;N;21;5;21S0;5;72;2023-03-09
336;999;N;21;5;21S0;5;72;2023-02-23
188;6;T;13;4;13S0;4;68;2023-04-07
214;7;T;13;4;13S0;4;68;2023-05-12
185;6;T;13;4;13S0;4;68;2023-05-19
278;6;T;45;4;45S0;4;64;2023-06-27
278;6;T;45;4;45S0;4;64;2023-07-04
49;12;M;45;4;45S0;4;64;2023-05-29
49;12;M;45;4;45S0;4;64;2023-04-10
278;6;T;45;4;45S0;4;64;2023-07-11
313;6;T;45;4;45S0;4;64;2023-06-13
49;12;M;45;4;45S0;4;64;2023-06-26
278;6;T;45;4;45S0;4;64;2023-05-30
49;12;M;45;4;45S0;4;64;2023-05-08
49;12;M;45;4;45S0;4;64;2023-07-10
383;999;M;21;5;21S0;5;77;2023-02-21
383;999;M;21;5;21S0;5;77;2023-03-14
383;999;M;21;5;21S0;5;77;2023-04-18
383;999;M;21;5;21S0;5;77;2023-04-25
