68;4;T;8;5;8S2;2;129;2023-04-10
133;4;M;32;5;32S1;3;129;2023-05-17
18;12;M;40;4;40S1;2;123;2023-03-09
487;4;M;16;5;16S2;2;135;2023-03-22
300;4;T;8;5;8S2;2;135;2023-03-02
175;8;T;8;5;8S2;2;125;2023-02-23
138;4;T;24;5;24S2;2;129;2023-03-13
68;4;T;16;5;16S1;3;129;2023-05-15
134;4;M;8;5;8S2;2;129;2023-04-20
300;4;T;24;5;24S1;3;135;2023-05-04
134;4;M;24;5;24S2;2;129;2023-05-25
138;4;T;8;5;8S2;2;129;2023-02-27
68;4;T;32;5;32S2;2;129;2023-03-20
59;8;T;32;5;32S2;2;133;2023-03-30
487;4;M;8;5;8S1;3;135;2023-05-03
487;4;M;32;5;32S1;3;135;2023-05-10
68;4;T;16;5;16S2;2;129;2023-04-10
300;4;T;16;5;16S2;2;135;2023-04-20
133;4;M;32;5;32S2;2;129;2023-07-05
59;8;T;32;5;32S1;3;133;2023-04-27
487;4;M;32;5;32S2;2;135;2023-03-15
282;12;M;56;4;56S1;2;131;2023-04-04
134;4;M;24;5;24S1;3;129;2023-03-23
175;8;T;16;5;16S1;3;125;2023-04-13
300;4;T;24;5;24S1;3;135;2023-05-18
133;4;M;24;5;24S2;2;129;2023-02-22
489;4;M;8;5;8S1;3;125;2023-03-22
294;8;M;8;5;8S1;3;127;2023-03-15
18;12;M;40;4;40S2;2;123;2023-03-30
300;4;T;8;5;8S1;3;135;2023-03-16
300;4;T;24;5;24S2;2;135;2023-04-27
68;4;T;16;5;16S2;2;129;2023-05-22
175;8;T;8;5;8S2;2;125;2023-03-16
487;4;M;32;5;32S2;2;135;2023-06-21
487;4;M;8;5;8S2;2;135;2023-03-15
134;4;M;32;5;32S2;2;129;2023-06-15
489;4;M;8;5;8S2;2;125;2023-03-01
15;4;T;8;5;8S2;2;129;2023-03-27
489;4;M;24;5;24S2;2;125;2023-03-08
68;4;T;32;5;32S1;3;129;2023-04-24
282;12;M;56;4;56S2;2;131;2023-05-30
138;4;T;16;5;16S1;3;129;2023-02-20
134;4;M;32;5;32S1;3;129;2023-06-22
134;4;M;16;5;16S1;3;129;2023-05-18
487;4;M;16;5;16S2;2;135;2023-04-19
294;8;M;8;5;8S2;2;127;2023-04-05
138;4;T;32;5;32S2;2;129;2023-05-08
488;4;M;32;5;32S1;3;135;2023-03-17
68;4;T;16;5;16S1;3;129;2023-03-13
15;4;T;24;5;24S1;3;129;2023-04-17
294;8;M;8;5;8S2;2;127;2023-03-08
138;4;T;24;5;24S1;3;129;2023-03-06
68;4;T;24;5;24S1;3;129;2023-04-03
138;4;T;16;5;16S2;2;129;2023-03-13
68;4;T;8;5;8S1;3;129;2023-03-06
15;4;T;32;5;32S2;2;129;2023-05-15
134;4;M;16;5;16S1;3;129;2023-06-01
134;4;M;16;5;16S2;2;129;2023-05-25
134;4;M;8;5;8S1;3;129;2023-05-04
68;4;T;24;5;24S2;2;129;2023-03-27
489;4;M;24;5;24S1;3;125;2023-03-15
134;4;M;16;5;16S2;2;129;2023-04-20
294;8;M;24;5;24S1;3;127;2023-05-31
15;4;T;24;5;24S1;3;129;2023-04-10
300;4;T;8;5;8S2;2;135;2023-03-23
133;4;M;24;5;24S1;3;129;2023-04-12
15;4;T;24;5;24S2;2;129;2023-05-01
488;4;M;32;5;32S2;2;135;2023-05-19
134;4;M;8;5;8S1;3;129;2023-03-02
487;4;M;16;5;16S1;3;135;2023-03-01
68;4;T;32;5;32S2;2;129;2023-03-27
300;4;T;8;5;8S1;3;135;2023-02-23
59;8;T;8;5;8S2;2;133;2023-04-06
294;8;M;24;5;24S2;2;127;2023-03-15
488;4;M;24;5;24S2;2;135;2023-04-21
134;4;M;8;5;8S2;2;129;2023-03-16
15;4;T;24;5;24S2;2;129;2023-02-27
488;4;M;24;5;24S1;3;135;2023-03-24
175;8;T;16;5;16S2;2;125;2023-05-11
175;8;T;8;5;8S1;3;125;2023-03-23
15;4;T;8;5;8S2;2;129;2023-03-20
15;4;T;8;5;8S1;3;129;2023-02-20
59;8;T;8;5;8S1;3;133;2023-03-02
138;4;T;8;5;8S1;3;129;2023-03-20
175;8;T;24;5;24S2;2;125;2023-05-04
489;4;M;24;5;24S1;3;125;2023-02-22
59;8;T;64;4;64S2;2;133;2023-03-23
175;8;T;24;5;24S1;3;125;2023-04-20
300;4;T;24;5;24S2;2;135;2023-06-01
487;4;M;32;5;32S1;3;135;2023-04-05
68;4;T;16;5;16S1;3;129;2023-06-12
138;4;T;32;5;32S1;3;129;2023-07-10
59;8;T;64;4;64S1;2;133;2023-05-18
294;8;M;8;5;8S1;3;127;2023-03-01
489;4;M;24;5;24S2;2;125;2023-04-19
68;4;T;16;5;16S2;2;129;2023-04-17
487;4;M;16;5;16S1;3;135;2023-04-12
15;4;T;32;5;32S1;3;129;2023-06-05
68;4;T;32;5;32S1;3;129;2023-05-29
15;4;T;8;5;8S1;3;129;2023-04-03
175;8;T;8;5;8S1;3;125;2023-03-09
300;4;T;16;5;16S1;3;135;2023-04-06
590;999;T;8;5;8S0;5;139;2023-03-08
590;999;T;8;5;8S0;5;139;2023-03-22
590;999;T;8;5;8S0;5;139;2023-03-29
590;999;T;8;5;8S0;5;139;2023-03-01
590;999;T;8;5;8S0;5;139;2023-02-22
590;999;T;8;5;8S0;5;139;2023-03-15
59;8;T;24;5;24S0;5;133;2023-04-06
59;8;T;24;5;24S0;5;133;2023-02-23
45;14;M;24;5;24S0;5;133;2023-05-23
45;14;M;24;5;24S0;5;133;2023-05-02
59;8;T;24;5;24S0;5;133;2023-04-13
268;14;M;24;5;24S0;5;133;2023-04-18
59;8;T;24;5;24S0;5;133;2023-03-09
268;14;M;24;5;24S0;5;133;2023-05-30
59;8;T;24;5;24S0;5;133;2023-03-23
45;14;M;24;5;24S0;5;133;2023-05-09
199;8;M;56;4;56S0;4;127;2023-06-23
199;8;M;56;4;56S0;4;127;2023-04-28
294;8;M;56;4;56S0;4;127;2023-06-21
294;8;M;56;4;56S0;4;127;2023-04-19
205;8;M;56;4;56S0;4;127;2023-06-09
204;8;M;56;4;56S0;4;127;2023-04-05
204;8;M;56;4;56S0;4;127;2023-04-12
204;8;M;56;4;56S0;4;127;2023-05-03
294;8;M;56;4;56S0;4;127;2023-05-31
199;8;M;56;4;56S0;4;127;2023-03-31
175;8;T;8;5;8S0;5;125;2023-04-13
175;8;T;8;5;8S0;5;125;2023-05-18
282;12;M;56;4;56S0;4;131;2023-03-21
282;12;M;56;4;56S0;4;131;2023-05-16
282;12;M;56;4;56S0;4;131;2023-06-06
282;12;M;56;4;56S0;4;131;2023-04-25
267;12;M;56;4;56S0;4;131;2023-06-13
267;12;M;56;4;56S0;4;131;2023-04-18
267;12;M;56;4;56S0;4;131;2023-03-28
282;12;M;56;4;56S0;4;131;2023-05-23
282;12;M;56;4;56S0;4;131;2023-05-09
268;14;M;16;5;16S0;5;133;2023-03-14
268;14;M;16;5;16S0;5;133;2023-02-28
45;14;M;16;5;16S0;5;133;2023-03-21
45;14;M;16;5;16S0;5;133;2023-04-18
45;14;M;16;5;16S0;5;133;2023-04-25
268;14;M;16;5;16S0;5;133;2023-05-16
59;8;T;16;5;16S0;5;133;2023-03-02
268;14;M;16;5;16S0;5;133;2023-05-02
59;8;T;16;5;16S0;5;133;2023-05-18
268;14;M;16;5;16S0;5;133;2023-03-28
171;8;M;64;4;64S0;4;137;2023-03-23
171;8;M;64;4;64S0;4;137;2023-04-13
171;8;M;64;4;64S0;4;137;2023-04-06
84;8;M;64;4;64S0;4;137;2023-04-28
171;8;M;64;4;64S0;4;137;2023-05-04
84;8;M;64;4;64S0;4;137;2023-04-07
84;8;M;64;4;64S0;4;137;2023-04-21
171;8;M;64;4;64S0;4;137;2023-05-11
399;16;M;64;4;64S0;4;137;2023-03-17
399;16;M;64;4;64S0;4;137;2023-05-12
86;10;M;48;4;48S0;4;123;2023-04-21
18;12;M;48;4;48S0;4;123;2023-06-08
264;12;M;48;4;48S0;4;123;2023-04-12
18;12;M;48;4;48S0;4;123;2023-07-06
264;12;M;48;4;48S0;4;123;2023-05-17
18;12;M;48;4;48S0;4;123;2023-05-18
18;12;M;48;4;48S0;4;123;2023-06-29
264;12;M;48;4;48S0;4;123;2023-06-14
264;12;M;48;4;48S0;4;123;2023-04-19
18;12;M;48;4;48S0;4;123;2023-06-15
487;4;M;48;4;48S0;4;135;2023-03-29
300;4;T;48;4;48S0;4;135;2023-03-30
488;4;M;48;4;48S0;4;135;2023-04-07
175;8;T;32;5;32S0;5;125;2023-06-29
175;8;T;32;5;32S0;5;125;2023-06-15
175;8;T;32;5;32S0;5;125;2023-04-20
175;8;T;32;5;32S0;5;125;2023-06-22
175;8;T;32;5;32S0;5;125;2023-04-06
205;8;M;40;4;40S0;4;127;2023-07-07
205;8;M;40;4;40S0;4;127;2023-06-23
294;8;M;40;4;40S0;4;127;2023-06-07
294;8;M;40;4;40S0;4;127;2023-07-05
199;8;M;40;4;40S0;4;127;2023-06-30
199;8;M;40;4;40S0;4;127;2023-04-28
199;8;M;40;4;40S0;4;127;2023-06-16
199;8;M;40;4;40S0;4;127;2023-06-09
204;8;M;40;4;40S0;4;127;2023-06-28
204;8;M;40;4;40S0;4;127;2023-06-14
590;999;T;48;4;48S0;4;139;2023-03-29
590;999;T;48;4;48S0;4;139;2023-04-12
590;999;T;48;4;48S0;4;139;2023-04-19
590;999;T;48;4;48S0;4;139;2023-04-05
590;999;T;48;4;48S0;4;139;2023-05-03
590;999;T;48;4;48S0;4;139;2023-04-26
399;16;M;24;5;24S0;5;137;2023-03-03
399;16;M;24;5;24S0;5;137;2023-04-28
171;8;M;24;5;24S0;5;137;2023-03-02
399;16;M;24;5;24S0;5;137;2023-04-14
399;16;M;24;5;24S0;5;137;2023-04-07
171;8;M;24;5;24S0;5;137;2023-04-27
84;8;M;24;5;24S0;5;137;2023-02-24
399;16;M;24;5;24S0;5;137;2023-03-31
171;8;M;24;5;24S0;5;137;2023-03-09
171;8;M;24;5;24S0;5;137;2023-03-16
282;12;M;40;4;40S0;4;131;2023-04-04
267;12;M;40;4;40S0;4;131;2023-06-20
267;12;M;40;4;40S0;4;131;2023-06-13
267;12;M;40;4;40S0;4;131;2023-04-18
282;12;M;40;4;40S0;4;131;2023-06-27
267;12;M;40;4;40S0;4;131;2023-07-04
267;12;M;40;4;40S0;4;131;2023-05-23
267;12;M;40;4;40S0;4;131;2023-05-02
267;12;M;40;4;40S0;4;131;2023-03-14
267;12;M;40;4;40S0;4;131;2023-04-25
175;8;T;48;4;48S0;4;125;2023-04-27
489;4;M;48;4;48S0;4;125;2023-07-05
175;8;T;48;4;48S0;4;125;2023-06-01
489;4;M;48;4;48S0;4;125;2023-05-24
175;8;T;48;4;48S0;4;125;2023-07-06
268;14;M;32;5;32S0;5;133;2023-04-25
45;14;M;32;5;32S0;5;133;2023-04-11
45;14;M;32;5;32S0;5;133;2023-06-13
45;14;M;32;5;32S0;5;133;2023-05-09
45;14;M;32;5;32S0;5;133;2023-04-04
268;14;M;32;5;32S0;5;133;2023-03-28
59;8;T;32;5;32S0;5;133;2023-03-16
268;14;M;32;5;32S0;5;133;2023-05-23
268;14;M;32;5;32S0;5;133;2023-05-02
268;14;M;8;5;8S0;5;133;2023-06-13
268;14;M;8;5;8S0;5;133;2023-04-18
268;14;M;8;5;8S0;5;133;2023-03-07
59;8;T;8;5;8S0;5;133;2023-03-30
45;14;M;8;5;8S0;5;133;2023-05-23
45;14;M;8;5;8S0;5;133;2023-03-28
45;14;M;8;5;8S0;5;133;2023-04-04
45;14;M;8;5;8S0;5;133;2023-06-06
59;8;T;8;5;8S0;5;133;2023-04-27
399;16;M;16;5;16S0;5;137;2023-05-12
84;8;M;16;5;16S0;5;137;2023-03-03
399;16;M;16;5;16S0;5;137;2023-03-24
399;16;M;16;5;16S0;5;137;2023-03-31
399;16;M;16;5;16S0;5;137;2023-04-28
399;16;M;16;5;16S0;5;137;2023-04-14
399;16;M;16;5;16S0;5;137;2023-06-02
399;16;M;16;5;16S0;5;137;2023-06-16
399;16;M;16;5;16S0;5;137;2023-06-09
171;8;M;16;5;16S0;5;137;2023-06-15
487;4;M;56;4;56S0;4;135;2023-06-14
300;4;T;56;4;56S0;4;135;2023-05-25
488;4;M;56;4;56S0;4;135;2023-06-02
205;8;M;64;4;64S0;4;127;2023-03-03
294;8;M;64;4;64S0;4;127;2023-03-08
199;8;M;64;4;64S0;4;127;2023-03-31
294;8;M;64;4;64S0;4;127;2023-03-29
204;8;M;64;4;64S0;4;127;2023-04-05
204;8;M;64;4;64S0;4;127;2023-04-12
199;8;M;64;4;64S0;4;127;2023-03-24
294;8;M;64;4;64S0;4;127;2023-04-19
199;8;M;64;4;64S0;4;127;2023-04-14
199;8;M;64;4;64S0;4;127;2023-05-05
86;10;M;56;4;56S0;4;123;2023-05-26
18;12;M;56;4;56S0;4;123;2023-06-08
86;10;M;56;4;56S0;4;123;2023-04-14
86;10;M;56;4;56S0;4;123;2023-05-12
264;12;M;56;4;56S0;4;123;2023-06-07
86;10;M;56;4;56S0;4;123;2023-05-05
264;12;M;56;4;56S0;4;123;2023-05-10
264;12;M;56;4;56S0;4;123;2023-03-22
18;12;M;56;4;56S0;4;123;2023-04-13
18;12;M;56;4;56S0;4;123;2023-04-27
590;999;T;56;4;56S0;4;139;2023-03-22
590;999;T;56;4;56S0;4;139;2023-04-05
590;999;T;56;4;56S0;4;139;2023-03-29
590;999;T;56;4;56S0;4;139;2023-04-12
590;999;T;56;4;56S0;4;139;2023-04-26
590;999;T;56;4;56S0;4;139;2023-04-19
282;12;M;64;4;64S0;4;131;2023-05-02
282;12;M;64;4;64S0;4;131;2023-03-28
267;12;M;64;4;64S0;4;131;2023-04-11
267;12;M;64;4;64S0;4;131;2023-05-23
282;12;M;64;4;64S0;4;131;2023-04-18
267;12;M;64;4;64S0;4;131;2023-06-13
267;12;M;64;4;64S0;4;131;2023-03-07
282;12;M;64;4;64S0;4;131;2023-05-09
267;12;M;64;4;64S0;4;131;2023-06-06
267;12;M;64;4;64S0;4;131;2023-02-28
489;4;M;56;4;56S0;4;125;2023-04-26
489;4;M;56;4;56S0;4;125;2023-03-29
175;8;T;56;4;56S0;4;125;2023-06-01
175;8;T;56;4;56S0;4;125;2023-03-30
489;4;M;56;4;56S0;4;125;2023-05-17
133;4;M;48;4;48S0;4;129;2023-04-26
138;4;T;48;4;48S0;4;129;2023-04-10
68;4;T;48;4;48S0;4;129;2023-05-01
134;4;M;48;4;48S0;4;129;2023-04-27
133;4;M;48;4;48S0;4;129;2023-04-05
15;4;T;48;4;48S0;4;129;2023-04-24
488;4;M;40;4;40S0;4;135;2023-05-05
487;4;M;40;4;40S0;4;135;2023-03-08
300;4;T;40;4;40S0;4;135;2023-03-09
264;12;M;40;4;40S0;4;123;2023-04-19
264;12;M;40;4;40S0;4;123;2023-03-22
86;10;M;40;4;40S0;4;123;2023-03-17
18;12;M;40;4;40S0;4;123;2023-04-27
264;12;M;40;4;40S0;4;123;2023-04-26
18;12;M;40;4;40S0;4;123;2023-05-11
86;10;M;40;4;40S0;4;123;2023-04-14
18;12;M;40;4;40S0;4;123;2023-05-04
86;10;M;40;4;40S0;4;123;2023-03-10
282;12;M;24;5;24S0;5;131;2023-02-28
267;12;M;24;5;24S0;5;131;2023-04-04
267;12;M;24;5;24S0;5;131;2023-03-14
267;12;M;24;5;24S0;5;131;2023-04-25
282;12;M;24;5;24S0;5;131;2023-04-11
282;12;M;24;5;24S0;5;131;2023-02-21
267;12;M;24;5;24S0;5;131;2023-03-21
267;12;M;24;5;24S0;5;131;2023-05-16
282;12;M;24;5;24S0;5;131;2023-03-28
282;12;M;24;5;24S0;5;131;2023-03-07
268;14;M;48;4;48S0;4;133;2023-05-16
59;8;T;48;4;48S0;4;133;2023-05-25
59;8;T;48;4;48S0;4;133;2023-04-20
45;14;M;48;4;48S0;4;133;2023-04-25
268;14;M;48;4;48S0;4;133;2023-04-11
59;8;T;48;4;48S0;4;133;2023-06-08
268;14;M;48;4;48S0;4;133;2023-05-23
59;8;T;48;4;48S0;4;133;2023-05-11
45;14;M;48;4;48S0;4;133;2023-03-28
45;14;M;48;4;48S0;4;133;2023-06-06
399;16;M;8;5;8S0;5;137;2023-05-12
