_instance; i4_mip1; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;60.819849252700806;_solution_method;12;_n_var;14920;_n_constraint;81556;_fo;267420.0;_gap;0.5542592177099691;_bound_cplex;119200.0;
_instance; i4_mip1; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;607.6287860870361;_solution_method;12;_n_var;14920;_n_constraint;81556;_fo;226604.0;_gap;0.4739722158479107;_bound_cplex;119200.0;
_instance; i4_mip1; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;1800.97536444664;_solution_method;12;_n_var;14920;_n_constraint;81556;_fo;223103.9999769;_gap;0.4657200228936195;_bound_cplex;119200.0;
_instance; i4_mip1; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;3604.594452381134;_solution_method;12;_n_var;14920;_n_constraint;81556;_fo;192969.9999831;_gap;0.38228740213276996;_bound_cplex;119200.0;
_instance; i4_mip2; _code_status;108;_solve_status;MIP_time_limit_infeasible;_time_solve;60.126044034957886;_solution_method;12;_n_var;15088;_n_constraint;81492;_fo;nan;_gap;nan;_bound_cplex;2322.5196169971164;
_instance; i4_mip2; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;600.2361342906952;_solution_method;12;_n_var;15088;_n_constraint;81492;_fo;3891409.9999999437;_gap;0.9993649722236533;_bound_cplex;2471.153439153442;
_instance; i4_mip2; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;1800.2481524944305;_solution_method;12;_n_var;15088;_n_constraint;81492;_fo;219107.99999999197;_gap;0.9887217562154115;_bound_cplex;2471.153439153442;
_instance; i4_mip2; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;3600.7749378681183;_solution_method;12;_n_var;15088;_n_constraint;81492;_fo;3617.0;_gap;0.31679473620307613;_bound_cplex;2471.153439153442;
_instance; i5_mip1; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;60.35700225830078;_solution_method;12;_n_var;13912;_n_constraint;78094;_fo;272315.99998880003;_gap;0.5269686687330234;_bound_cplex;128814.0;
_instance; i5_mip1; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;605.7230632305145;_solution_method;12;_n_var;13912;_n_constraint;78094;_fo;265230.0;_gap;0.514330958036421;_bound_cplex;128814.0;
_instance; i5_mip1; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;1800.7760622501373;_solution_method;12;_n_var;13912;_n_constraint;78094;_fo;254826.0;_gap;0.49450213086576705;_bound_cplex;128814.0;
_instance; i5_mip1; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;3609.074443101883;_solution_method;12;_n_var;13912;_n_constraint;78094;_fo;219662.0;_gap;0.4135808651473626;_bound_cplex;128814.0;
_instance; i5_mip2; _code_status;108;_solve_status;MIP_time_limit_infeasible;_time_solve;60.12824296951294;_solution_method;12;_n_var;14080;_n_constraint;78030;_fo;nan;_gap;nan;_bound_cplex;6394.305651672407;
_instance; i5_mip2; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;600.1765322685242;_solution_method;12;_n_var;14080;_n_constraint;78030;_fo;10723295.0;_gap;0.9993800368618929;_bound_cplex;6648.0476190476165;
_instance; i5_mip2; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;1800.159239768982;_solution_method;12;_n_var;14080;_n_constraint;78030;_fo;2989530.9999999693;_gap;0.9977762238896176;_bound_cplex;6648.0476190476165;
_instance; i5_mip2; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;3600.169311761856;_solution_method;12;_n_var;14080;_n_constraint;78030;_fo;2989530.9999999693;_gap;0.9977762238896176;_bound_cplex;6648.0476190476165;
_instance; i6_mip1; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;61.13216423988342;_solution_method;12;_n_var;10728;_n_constraint;46656;_fo;417147.9999713002;_gap;0.7967148350085956;_bound_cplex;84799.99999999999;
_instance; i6_mip1; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;600.2089898586273;_solution_method;12;_n_var;10728;_n_constraint;46656;_fo;400649.9999706002;_gap;0.7883439410801878;_bound_cplex;84799.99999999999;
_instance; i6_mip1; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;1803.809376001358;_solution_method;12;_n_var;10728;_n_constraint;46656;_fo;233939.99998890003;_gap;0.6375138924338564;_bound_cplex;84799.99999999999;
_instance; i6_mip1; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;3602.582831144333;_solution_method;12;_n_var;10728;_n_constraint;46656;_fo;224656.0;_gap;0.6225340075493196;_bound_cplex;84799.99999999999;
_instance; i6_mip2; _code_status;108;_solve_status;MIP_time_limit_infeasible;_time_solve;60.059762477874756;_solution_method;12;_n_var;10896;_n_constraint;46640;_fo;nan;_gap;nan;_bound_cplex;1534.0952380952401;
_instance; i6_mip2; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;600.0721395015717;_solution_method;12;_n_var;10896;_n_constraint;46640;_fo;5386583.0;_gap;0.9997152006683838;_bound_cplex;1534.0952380952401;
_instance; i6_mip2; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;1800.0883836746216;_solution_method;12;_n_var;10896;_n_constraint;46640;_fo;5386583.0;_gap;0.0;_bound_cplex;5386583.0;
_instance; i6_mip2; _code_status;101;_solve_status;MIP_optimal;_time_solve;1968.696094751358;_solution_method;12;_n_var;10896;_n_constraint;46640;_fo;5386583.0;_gap;0.0;_bound_cplex;5386583.0;
_instance; i7_mip1; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;60.75663900375366;_solution_method;12;_n_var;13832;_n_constraint;61046;_fo;279878.0;_gap;0.7910803993168448;_bound_cplex;58472.0;
_instance; i7_mip1; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;600.4008421897888;_solution_method;12;_n_var;13832;_n_constraint;61046;_fo;267676.0;_gap;0.781556807483674;_bound_cplex;58472.0;
_instance; i7_mip1; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;1800.557806968689;_solution_method;12;_n_var;13832;_n_constraint;61046;_fo;225701.99998810005;_gap;0.7409327342997273;_bound_cplex;58472.0;
_instance; i7_mip1; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;3609.4747722148895;_solution_method;12;_n_var;13832;_n_constraint;61046;_fo;212569.99998130006;_gap;0.7249094415715094;_bound_cplex;58476.0;
_instance; i7_mip2; _code_status;108;_solve_status;MIP_time_limit_infeasible;_time_solve;60.10689830780029;_solution_method;12;_n_var;14000;_n_constraint;61006;_fo;nan;_gap;nan;_bound_cplex;131698.41950898;
_instance; i7_mip2; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;600.1024646759033;_solution_method;12;_n_var;14000;_n_constraint;61006;_fo;6783612.0;_gap;0.9805551828084945;_bound_cplex;131906.09523810254;
_instance; i7_mip2; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;1800.1102933883667;_solution_method;12;_n_var;14000;_n_constraint;61006;_fo;1379887.9999999932;_gap;0.9044081148338812;_bound_cplex;131906.09523810464;
_instance; i7_mip2; _code_status;107;_solve_status;MIP_time_limit_feasible;_time_solve;3600.734803199768;_solution_method;12;_n_var;14000;_n_constraint;61006;_fo;1125247.000000022;_gap;0.8827758747740699;_bound_cplex;131906.09523810464;
